time,open,high,low,close,vol,date
1628985600000,12.992,13.49,11.981,12.848,1917780.869,2021-08-15
1629072000000,12.849,13.363,11.982,12.125,2040397.387,2021-08-16
1629158400000,12.127,13.109,11.117,11.253,2002172.103,2021-08-17
1629244800000,11.251,11.895,10.759,11.324,2066426.0,2021-08-18
1629331200000,11.337,12.504,11.032,12.399,2307342.578,2021-08-19
1629417600000,12.399,13.0,12.125,12.59,1950568.388,2021-08-20
1629504000000,12.592,14.533,12.292,13.064,3987068.012,2021-08-21
1629590400000,13.062,13.92,12.726,13.514,2210868.64,2021-08-22
1629676800000,13.519,14.35,13.3,13.627,2091932.105,2021-08-23
1629763200000,13.63,13.841,12.074,12.207,2308110.483,2021-08-24
1629849600000,12.208,12.773,11.75,12.421,1814986.192,2021-08-25
1629936000000,12.412,12.625,11.129,11.415,1784080.979,2021-08-26
1630022400000,11.427,12.324,11.053,12.238,1693264.081,2021-08-27
1630108800000,12.235,12.4,11.812,11.99,1222938.237,2021-08-28
1630195200000,11.988,12.169,11.271,11.647,2332868.3,2021-08-29
1630281600000,11.647,11.959,10.942,11.106,1983694.292,2021-08-30
1630368000000,11.102,11.879,10.905,11.573,1918390.598,2021-08-31
1630454400000,11.57,12.53,11.295,12.51,2291494.894,2021-09-01
1630540800000,12.508,13.0,12.114,12.53,2487195.281,2021-09-02
1630627200000,12.532,12.928,12.078,12.442,1843154.3,2021-09-03
1630713600000,12.453,12.908,12.24,12.369,1708582.4,2021-09-04
1630800000000,12.373,13.12,12.203,12.933,2204939.183,2021-09-05
1630886400000,12.936,13.92,12.4,13.574,3603304.918,2021-09-06
1630972800000,13.57,14.3,9.0,10.746,6242731.067,2021-09-07
1631059200000,10.75,11.347,9.865,11.073,3045676.7,2021-09-08
1631145600000,11.083,11.579,10.767,11.333,1509476.7,2021-09-09
1631232000000,11.335,11.853,10.208,10.561,1650074.4,2021-09-10
1631318400000,10.56,11.075,10.474,10.826,794031.4,2021-09-11
1631404800000,10.826,11.443,10.575,10.947,877546.5,2021-09-12
1631491200000,10.948,12.942,10.057,12.854,3311616.6,2021-09-13
1631577600000,12.862,13.983,12.194,13.819,5249648.4,2021-09-14
1631664000000,13.818,15.354,13.05,15.015,5000412.811,2021-09-15
1631750400000,15.015,15.85,13.85,14.62,4245986.973,2021-09-16
1631836800000,14.614,14.96,12.439,12.782,4139611.5,2021-09-17
1631923200000,12.784,13.599,12.35,12.586,2459330.3,2021-09-18
1632009600000,12.578,13.35,12.01,12.825,2395865.4,2021-09-19
1632096000000,12.826,12.884,10.074,10.64,3816518.0,2021-09-20
1632182400000,10.639,11.059,9.241,9.518,2441863.3,2021-09-21
1632268800000,9.524,10.989,9.335,10.921,1856659.0,2021-09-22
1632355200000,10.92,12.106,10.633,11.737,1914599.1,2021-09-23
1632441600000,11.738,11.793,9.763,10.507,2184462.8,2021-09-24
1632528000000,10.505,10.691,9.97,10.177,1143979.4,2021-09-25
1632614400000,10.171,10.736,9.25,10.466,2084583.9,2021-09-26
1632700800000,10.452,11.149,9.79,9.832,1625957.5,2021-09-27
1632787200000,9.827,10.062,9.224,9.307,1188912.2,2021-09-28
1632873600000,9.31,9.91,9.14,9.281,987975.2,2021-09-29
1632960000000,9.282,9.759,9.253,9.6,1362529.4,2021-09-30
1633046400000,9.603,10.5,9.522,10.49,1515849.4,2021-10-01
1633132800000,10.491,11.474,10.281,10.767,1699816.7,2021-10-02
1633219200000,10.773,11.239,10.5,10.684,1236100.7,2021-10-03
1633305600000,10.694,10.73,10.072,10.277,1372777.3,2021-10-04
1633392000000,10.28,10.65,10.006,10.5,2301267.9,2021-10-05
1633478400000,10.506,10.519,9.623,10.249,1535609.4,2021-10-06
1633564800000,10.258,10.439,9.906,10.287,1751487.5,2021-10-07
1633651200000,10.289,10.472,9.972,10.069,1958022.6,2021-10-08
1633737600000,10.069,10.412,9.911,10.2,1571336.5,2021-10-09
1633824000000,10.2,10.33,9.557,9.595,1323615.6,2021-10-10
1633910400000,9.593,10.044,9.314,9.575,1356615.6,2021-10-11
1633996800000,9.58,9.586,8.876,9.217,1572195.23,2021-10-12
1634083200000,9.224,9.43,9.058,9.397,1208063.1,2021-10-13
1634169600000,9.401,10.02,9.351,9.98,1348508.2,2021-10-14
1634256000000,9.981,10.342,9.587,9.749,2012880.2,2021-10-15
1634342400000,9.75,10.114,9.67,9.776,1180090.7,2021-10-16
1634428800000,9.782,9.945,9.209,9.561,896989.1,2021-10-17
1634515200000,9.561,9.677,9.233,9.407,898907.9,2021-10-18
1634601600000,9.404,9.536,9.201,9.398,942470.8,2021-10-19
1634688000000,9.397,10.054,9.316,9.952,1357137.6,2021-10-20
1634774400000,9.95,10.126,9.4,9.462,1595802.1,2021-10-21
1634860800000,9.465,9.868,9.398,9.646,1203406.3,2021-10-22
1634947200000,9.645,10.169,9.605,9.925,1730699.3,2021-10-23
1635033600000,9.921,10.037,9.259,9.431,1313132.8,2021-10-24
1635120000000,9.434,9.872,9.406,9.868,868751.9,2021-10-25
1635206400000,9.866,10.98,9.803,10.345,3657491.9,2021-10-26
1635292800000,10.345,11.175,8.75,9.263,4496493.564,2021-10-27
1635379200000,9.267,9.934,9.182,9.699,1757836.1,2021-10-28
1635465600000,9.697,10.683,9.637,10.356,2057908.0,2021-10-29
1635552000000,10.35,10.432,9.694,9.869,1746997.6,2021-10-30
1635638400000,9.866,10.204,9.469,10.14,2447940.7,2021-10-31
1635724800000,10.139,10.815,9.641,10.312,2753088.1,2021-11-01
1635811200000,10.306,10.652,10.204,10.441,1408528.8,2021-11-02
1635897600000,10.443,11.8,10.309,11.25,4373791.3,2021-11-03
1635984000000,11.258,11.275,10.318,10.648,1885360.6,2021-11-04
1636070400000,10.642,10.695,10.168,10.374,1342887.2,2021-11-05
1636156800000,10.371,10.451,9.7,10.134,1267178.0,2021-11-06
1636243200000,10.135,10.701,10.067,10.477,1494319.9,2021-11-07
1636329600000,10.48,10.555,10.272,10.484,1384856.8,2021-11-08
1636416000000,10.484,10.959,10.4,10.673,1679394.7,2021-11-09
1636502400000,10.676,10.97,8.76,9.583,2555556.7,2021-11-10
1636588800000,9.586,10.2,9.458,9.889,1801737.3,2021-11-11
1636675200000,9.885,10.129,9.245,9.561,1725784.3,2021-11-12
1636761600000,9.558,10.052,9.423,9.805,1459877.8,2021-11-13
1636848000000,9.808,10.632,9.8,10.011,2617796.8,2021-11-14
1636934400000,10.011,10.176,9.5,9.595,2103772.0,2021-11-15
1637020800000,9.588,9.594,8.186,8.808,2306266.003,2021-11-16
1637107200000,8.811,9.021,8.448,8.955,1270527.9,2021-11-17
1637193600000,8.95,9.1,8.011,8.197,1400645.969,2021-11-18
1637280000000,8.19,8.834,8.011,8.645,952525.6,2021-11-19
1637366400000,8.647,9.05,8.484,8.842,1147401.1,2021-11-20
